date,time,country,country_code,group_letter,spi,spi_offense,spi_defense,group,sixteen,quarter_finals,semi_finals,final,champion
29 June,09:30,Nigeria,NGA,F,77.12,1.6969,0.7906,0,1,0.24253547085823,0.061192116585356,0.007065955468056,0.001921768946811
29 June,09:30,Portugal,POR,G,79.88,2.1723,0.9317,0,0,0,0,0,0
29 June,09:30,Russia,RUS,H,76.4,1.4348,0.6451,0,0,0,0,0,0
29 June,09:30,Switzerland,SUI,E,79.74,2.2656,1.0062,0,1,0.222293930642383,0.106742391683657,0.044385182424112,0.00818398547004
29 June,09:30,Uruguay,URU,D,80.86,2.0933,0.8031,0,1,0,0,0,0
29 June,09:30,USA,USA,G,78.62,2.0268,0.9228,0,1,0.411581467321582,0.10667899486164,0.041240363663643,0.006830083657173
29 June,18:00,Algeria,ALG,H,74.96,2.0782,1.2191,0,1,0.174505733058925,0.049331154021298,0.004967118245624,0.001161782382726
29 June,18:00,Argentina,ARG,F,89.97,2.9269,0.498,1,1,0.777706069357617,0.589400239690089,0.380618004862849,0.163794066652036
29 June,18:00,Australia,AUS,B,67.38,1.6908,1.4203,0,0,0,0,0,0
29 June,18:00,Belgium,BEL,H,83.04,2.0537,0.607,1,1,0.588418532678418,0.197178373764613,0.082133294124212,0.018640283637681
29 June,18:00,Bosnia and Herzegovina,BIH,F,80.42,2.2764,0.9622,0,0,0,0,0,0
29 June,18:00,Brazil,BRA,A,90.61,3.0717,0.5063,1,1,1,0.715980738515893,0.540656726541656,0.409216943135082
29 June,18:00,Chile,CHI,B,86.37,2.5118,0.6179,0,1,0,0,0,0
29 June,18:00,Ivory Coast,CIV,C,78.36,2.249,1.098,0,0,0,0,0,0
29 June,18:00,Cameroon,CMR,A,68.12,1.4612,1.184,0,0,0,0,0,0
29 June,18:00,Colombia,COL,C,89.42,2.6378,0.388,1,1,1,0.284019261484107,0.156298938694389,0.086839478327913
29 June,18:00,Costa Rica,CRC,D,78.18,1.479,0.5604,1,1,0.56960680542292,0.142133433286941,0.04001021014842,0.006123498096555
29 June,18:00,Croatia,CRO,A,77.86,2.0413,0.9876,0,0,0,0,0,0
29 June,18:00,Ecuador,ECU,E,80.11,1.7828,0.6434,0,0,0,0,0,0
29 June,18:00,England,ENG,D,81.05,2.0535,0.7613,0,0,0,0,0,0
29 June,18:00,Spain,ESP,B,86.2,2.4975,0.6242,0,0,0,0,0,0
29 June,18:00,France,FRA,E,87.62,2.6444,0.5791,1,1,0.75746452914177,0.377900471238731,0.112755582565703,0.056904656868375
29 June,18:00,Germany,GER,G,88.66,3.058,0.7217,1,1,0.825494266941075,0.511576258154615,0.178255678484572,0.10032625387759
29 June,18:00,Ghana,GHA,G,78.32,1.9857,0.9148,0,0,0,0,0,0
29 June,18:00,Greece,GRE,C,74.59,1.1788,0.5647,0,1,0.43039319457708,0.084453846706241,0.019247240513174,0.002245368490911
29 June,18:00,Honduras,HON,E,65.76,1.4288,1.3019,0,0,0,0,0,0
29 June,18:00,Iran,IRN,F,69.42,1.1062,0.8143,0,0,0,0,0,0
29 June,18:00,Italy,ITA,D,78.4,1.8135,0.7866,0,0,0,0,0,0
29 June,18:00,Japan,JPN,C,72.8,2.0277,1.3298,0,0,0,0,0,0
29 June,18:00,South Korea,KOR,H,64.79,1.5064,1.4285,0,0,0,0,0,0
29 June,18:00,Mexico,MEX,A,80.03,1.621,0.5351,0,1,0,0,0,0
29 June,18:00,Netherlands,NED,B,87.38,2.8059,0.7025,1,1,1,0.773412720006818,0.403622818265442,0.139901026543946
29 June,18:00,Nigeria,NGA,F,77.12,1.6969,0.7906,0,1,0.24253547085823,0.061192116585356,0.007065955468056,0.00180377781111
29 June,18:00,Portugal,POR,G,79.88,2.1723,0.9317,0,0,0,0,0,0
29 June,18:00,Russia,RUS,H,76.4,1.4348,0.6451,0,0,0,0,0,0
29 June,18:00,Switzerland,SUI,E,79.74,2.2656,1.0062,0,1,0.222293930642383,0.106742391683657,0.038692759406772,0.007134385024151
29 June,18:00,Uruguay,URU,D,80.86,2.0933,0.8031,0,1,0,0,0,0
29 June,18:00,USA,USA,G,78.62,2.0268,0.9228,0,1,0.411581467321582,0.10667899486164,0.03567567267913,0.005908479151924
30 June,00:00,Algeria,ALG,H,74.96,2.0782,1.2191,0,1,0.174505733058925,0.049331154021298,0.004967118245624,0.001168368233128
30 June,00:00,Argentina,ARG,F,89.97,2.9269,0.498,1,1,0.777706069357617,0.589400239690089,0.381476782574728,0.164163630603246
30 June,00:00,Australia,AUS,B,67.38,1.6908,1.4203,0,0,0,0,0,0
30 June,00:00,Belgium,BEL,H,83.04,2.0537,0.607,1,1,0.588418532678418,0.197178373764613,0.082236536598584,0.01866371468384
30 June,00:00,Bosnia and Herzegovina,BIH,F,80.42,2.2764,0.9622,0,0,0,0,0,0
30 June,00:00,Brazil,BRA,A,90.61,3.0717,0.5063,1,1,1,0.715980738515893,0.540656726541656,0.409843238245201
30 June,00:00,Chile,CHI,B,86.37,2.5118,0.6179,0,1,0,0,0,0
30 June,00:00,Ivory Coast,CIV,C,78.36,2.249,1.098,0,0,0,0,0,0
30 June,00:00,Cameroon,CMR,A,68.12,1.4612,1.184,0,0,0,0,0,0
30 June,00:00,Colombia,COL,C,89.42,2.6378,0.388,1,1,1,0.284019261484107,0.156298938694389,0.087090197445144
30 June,00:00,Costa Rica,CRC,D,78.18,1.479,0.5604,1,1,1,0.249529029382664,0.070241804991627,0.010750394900933
30 June,00:00,Croatia,CRO,A,77.86,2.0413,0.9876,0,0,0,0,0,0
30 June,00:00,Ecuador,ECU,E,80.11,1.7828,0.6434,0,0,0,0,0,0
30 June,00:00,England,ENG,D,81.05,2.0535,0.7613,0,0,0,0,0,0
30 June,00:00,Spain,ESP,B,86.2,2.4975,0.6242,0,0,0,0,0,0
30 June,00:00,France,FRA,E,87.62,2.6444,0.5791,1,1,0.75746452914177,0.377900471238731,0.112755582565703,0.057091509499679
30 June,00:00,Germany,GER,G,88.66,3.058,0.7217,1,1,0.825494266941075,0.511576258154615,0.178255678484572,0.100616754770629
30 June,00:00,Ghana,GHA,G,78.32,1.9857,0.9148,0,0,0,0,0,0
30 June,00:00,Greece,GRE,C,74.59,1.1788,0.5647,0,1,0,0,0,0
30 June,00:00,Honduras,HON,E,65.76,1.4288,1.3019,0,0,0,0,0,0
30 June,00:00,Iran,IRN,F,69.42,1.1062,0.8143,0,0,0,0,0,0
30 June,00:00,Italy,ITA,D,78.4,1.8135,0.7866,0,0,0,0,0,0
30 June,00:00,Japan,JPN,C,72.8,2.0277,1.3298,0,0,0,0,0,0
30 June,00:00,South Korea,KOR,H,64.79,1.5064,1.4285,0,0,0,0,0,0
30 June,00:00,Mexico,MEX,A,80.03,1.621,0.5351,0,1,0,0,0,0
30 June,00:00,Netherlands,NED,B,87.38,2.8059,0.7025,1,1,1,0.750470970617336,0.391650150497009,0.135751140968914
30 June,00:00,Nigeria,NGA,F,77.12,1.6969,0.7906,0,1,0.24253547085823,0.061192116585356,0.007065955468056,0.001813392722602
30 June,00:00,Portugal,POR,G,79.88,2.1723,0.9317,0,0,0,0,0,0
30 June,00:00,Russia,RUS,H,76.4,1.4348,0.6451,0,0,0,0,0,0
30 June,00:00,Switzerland,SUI,E,79.74,2.2656,1.0062,0,1,0.222293930642383,0.106742391683657,0.038716157219241,0.007138699242248
30 June,00:00,Uruguay,URU,D,80.86,2.0933,0.8031,0,1,0,0,0,0
30 June,00:00,USA,USA,G,78.62,2.0268,0.9228,0,1,0.411581467321582,0.10667899486164,0.035678568118811,0.005908958684437
30 June,10:00,Algeria,ALG,H,74.95,2.0782,1.2187,0,1,0.174374016657555,0.049281150244624,0.004952387295655,0.001134559905123
30 June,10:00,Argentina,ARG,F,89.96,2.9275,0.4981,1,1,0.777686159448222,0.589321383635266,0.372979616414489,0.160371175110523
30 June,10:00,Australia,AUS,B,67.43,1.6909,1.4162,0,0,0,0,0,0
30 June,10:00,Belgium,BEL,H,83.04,2.0551,0.607,1,1,0.588720395978429,0.197381742676281,0.079542832315969,0.018042399259446
30 June,10:00,Bosnia and Herzegovina,BIH,F,80.41,2.2765,0.9615,0,0,0,0,0,0
30 June,10:00,Brazil,BRA,A,90.61,3.0736,0.5061,1,1,1,0.715877331852636,0.540721527079555,0.407093351495284
30 June,10:00,Chile,CHI,B,86.39,2.5145,0.6159,0,1,0,0,0,0
30 June,10:00,Ivory Coast,CIV,C,78.4,2.251,1.0953,0,0,0,0,0,0
30 June,10:00,Cameroon,CMR,A,68.1,1.4603,1.1834,0,0,0,0,0,0
30 June,10:00,Colombia,COL,C,89.43,2.6381,0.3859,1,1,1,0.284122668147364,0.156455198283018,0.086111671542634
30 June,10:00,Costa Rica,CRC,D,78.13,1.5071,0.583,1,1,1,0.237335164559071,0.066832245797096,0.010212536289139
30 June,10:00,Croatia,CRO,A,77.87,2.0393,0.9843,0,0,0,0,0,0
30 June,10:00,Ecuador,ECU,E,80.12,1.7802,0.6397,0,0,0,0,0,0
30 June,10:00,England,ENG,D,81.04,2.0534,0.7611,0,0,0,0,0,0
30 June,10:00,Spain,ESP,B,86.27,2.4989,0.6176,0,0,0,0,0,0
30 June,10:00,France,FRA,E,87.62,2.6447,0.5786,1,1,0.757551834649149,0.377861995729775,0.112634779088026,0.056193733397819
30 June,10:00,Germany,GER,G,88.65,3.0589,0.7214,1,1,0.825625983342445,0.511727253877873,0.178190513373721,0.099288163566517
30 June,10:00,Ghana,GHA,G,78.32,1.9857,0.9136,0,0,0,0,0,0
30 June,10:00,Greece,GRE,C,74.85,1.1864,0.5541,0,1,0,0,0,0
30 June,10:00,Honduras,HON,E,65.74,1.4357,1.308,0,0,0,0,0,0
30 June,10:00,Iran,IRN,F,69.41,1.1067,0.8145,0,0,0,0,0,0
30 June,10:00,Italy,ITA,D,78.39,1.8134,0.7858,0,0,0,0,0,0
30 June,10:00,Japan,JPN,C,72.85,2.0303,1.3274,0,0,0,0,0,0
30 June,10:00,South Korea,KOR,H,64.81,1.5079,1.4276,0,0,0,0,0,0
30 June,10:00,Mexico,MEX,A,79.9,1.63,0.5497,0,1,0,0,0,0
30 June,10:00,Netherlands,NED,B,87.77,2.8637,0.6965,1,1,1,0.762664835440929,0.409176615191227,0.147271330156057
30 June,10:00,Nigeria,NGA,F,77.11,1.696,0.7895,0,1,0.242448165350851,0.061129600147729,0.007045594880024,0.001763919623894
30 June,10:00,Portugal,POR,G,79.88,2.1724,0.9304,0,0,0,0,0,0
30 June,10:00,Russia,RUS,H,76.4,1.4356,0.6446,0,0,0,0,0,0
30 June,10:00,Switzerland,SUI,E,79.73,2.2659,1.0059,0,1,0.222313840551778,0.106734114588824,0.037245381629818,0.006859320128517
30 June,10:00,Uruguay,URU,D,80.87,2.0924,0.8006,0,1,0,0,0,0
30 June,10:00,USA,USA,G,78.6,2.0285,0.9242,0,1,0.411279604021571,0.10656275909963,0.034223308651402,0.005657839525046
30 June,18:00,Algeria,ALG,H,74.95,2.0782,1.2187,0,1,0.174374016657555,0.038406400560386,0.003859556225108,0.000884199373586
30 June,18:00,Argentina,ARG,F,89.96,2.9275,0.4981,1,1,0.777686159448222,0.589321383635266,0.372979616414489,0.16080511058429
30 June,18:00,Australia,AUS,B,67.43,1.6909,1.4162,0,0,0,0,0,0
30 June,18:00,Belgium,BEL,H,83.04,2.0551,0.607,1,1,0.588720395978429,0.197381742676281,0.079542832315969,0.018070707258105
30 June,18:00,Bosnia and Herzegovina,BIH,F,80.41,2.2765,0.9615,0,0,0,0,0,0
30 June,18:00,Brazil,BRA,A,90.61,3.0736,0.5061,1,1,1,0.715877331852636,0.53405384836582,0.402073452086196
30 June,18:00,Chile,CHI,B,86.39,2.5145,0.6159,0,1,0,0,0,0
30 June,18:00,Ivory Coast,CIV,C,78.4,2.251,1.0953,0,0,0,0,0,0
30 June,18:00,Cameroon,CMR,A,68.1,1.4603,1.1834,0,0,0,0,0,0
30 June,18:00,Colombia,COL,C,89.43,2.6381,0.3859,1,1,1,0.284122668147364,0.152250620686159,0.083797506152353
30 June,18:00,Costa Rica,CRC,D,78.13,1.5071,0.583,1,1,1,0.237335164559071,0.066832245797096,0.010211391349599
30 June,18:00,Croatia,CRO,A,77.87,2.0393,0.9843,0,0,0,0,0,0
30 June,18:00,Ecuador,ECU,E,80.12,1.7802,0.6397,0,0,0,0,0,0
30 June,18:00,England,ENG,D,81.04,2.0534,0.7611,0,0,0,0,0,0
30 June,18:00,Spain,ESP,B,86.27,2.4989,0.6176,0,0,0,0,0,0
30 June,18:00,France,FRA,E,87.62,2.6447,0.5786,1,1,1,0.498793585398387,0.148682603534571,0.074178070499749
30 June,18:00,Germany,GER,G,88.65,3.0589,0.7214,1,1,0.825625983342445,0.462800014041227,0.161153371188342,0.089795028786328
30 June,18:00,Ghana,GHA,G,78.32,1.9857,0.9136,0,0,0,0,0,0
30 June,18:00,Greece,GRE,C,74.85,1.1864,0.5541,0,1,0,0,0,0
30 June,18:00,Honduras,HON,E,65.74,1.4357,1.308,0,0,0,0,0,0
30 June,18:00,Iran,IRN,F,69.41,1.1067,0.8145,0,0,0,0,0,0
30 June,18:00,Italy,ITA,D,78.39,1.8134,0.7858,0,0,0,0,0,0
30 June,18:00,Japan,JPN,C,72.85,2.0303,1.3274,0,0,0,0,0,0
30 June,18:00,South Korea,KOR,H,64.81,1.5079,1.4276,0,0,0,0,0,0
30 June,18:00,Mexico,MEX,A,79.9,1.63,0.5497,0,1,0,0,0,0
30 June,18:00,Netherlands,NED,B,87.77,2.8637,0.6965,1,1,1,0.762664835440929,0.409176615191227,0.147660442274245
30 June,18:00,Nigeria,NGA,F,77.11,1.696,0.7895,0,1,0,0,0,0
30 June,18:00,Portugal,POR,G,79.88,2.1724,0.9304,0,0,0,0,0,0
30 June,18:00,Russia,RUS,H,76.4,1.4356,0.6446,0,0,0,0,0,0
30 June,18:00,Switzerland,SUI,E,79.73,2.2659,1.0059,0,1,0.222313840551778,0.106734114588824,0.037245381629818,0.006864721182849
30 June,18:00,Uruguay,URU,D,80.87,2.0924,0.8006,0,1,0,0,0,0
30 June,18:00,USA,USA,G,78.6,2.0285,0.9242,0,1,0.411279604021571,0.10656275909963,0.034223308651402,0.0056593704527
30 June,22:30,Algeria,ALG,H,74.95,2.0782,1.2187,0,1,0,0,0,0
30 June,22:30,Argentina,ARG,F,89.96,2.9275,0.4981,1,1,0.777686159448222,0.589321383635266,0.372979616414489,0.160608144646944
30 June,22:30,Australia,AUS,B,67.43,1.6909,1.4162,0,0,0,0,0,0
30 June,22:30,Belgium,BEL,H,83.04,2.0551,0.607,1,1,0.588720395978429,0.197381742676281,0.079542832315969,0.017980642241541
30 June,22:30,Bosnia and Herzegovina,BIH,F,80.41,2.2765,0.9615,0,0,0,0,0,0
30 June,22:30,Brazil,BRA,A,90.61,3.0736,0.5061,1,1,1,0.715877331852636,0.52609348645167,0.396080329474175
30 June,22:30,Chile,CHI,B,86.39,2.5145,0.6159,0,1,0,0,0,0
30 June,22:30,Ivory Coast,CIV,C,78.4,2.251,1.0953,0,0,0,0,0,0
30 June,22:30,Cameroon,CMR,A,68.1,1.4603,1.1834,0,0,0,0,0,0
30 June,22:30,Colombia,COL,C,89.43,2.6381,0.3859,1,1,1,0.284122668147364,0.147722320846316,0.081305166666452
30 June,22:30,Costa Rica,CRC,D,78.13,1.5071,0.583,1,1,1,0.237335164559071,0.066832245797096,0.010130618103848
30 June,22:30,Croatia,CRO,A,77.87,2.0393,0.9843,0,0,0,0,0,0
30 June,22:30,Ecuador,ECU,E,80.12,1.7802,0.6397,0,0,0,0,0,0
30 June,22:30,England,ENG,D,81.04,2.0534,0.7611,0,0,0,0,0,0
30 June,22:30,Spain,ESP,B,86.27,2.4989,0.6176,0,0,0,0,0,0
30 June,22:30,France,FRA,E,87.62,2.6447,0.5786,1,1,1,0.439455608982122,0.130994876425978,0.065353625425134
30 June,22:30,Germany,GER,G,88.65,3.0589,0.7214,1,1,1,0.560544391017878,0.195189316276036,0.108759935610073
30 June,22:30,Ghana,GHA,G,78.32,1.9857,0.9136,0,0,0,0,0,0
30 June,22:30,Greece,GRE,C,74.85,1.1864,0.5541,0,1,0,0,0,0
30 June,22:30,Honduras,HON,E,65.74,1.4357,1.308,0,0,0,0,0,0
30 June,22:30,Iran,IRN,F,69.41,1.1067,0.8145,0,0,0,0,0,0
30 June,22:30,Italy,ITA,D,78.39,1.8134,0.7858,0,0,0,0,0,0
30 June,22:30,Japan,JPN,C,72.85,2.0303,1.3274,0,0,0,0,0,0
30 June,22:30,South Korea,KOR,H,64.81,1.5079,1.4276,0,0,0,0,0,0
30 June,22:30,Mexico,MEX,A,79.9,1.63,0.5497,0,1,0,0,0,0
30 June,22:30,Netherlands,NED,B,87.77,2.8637,0.6965,1,1,1,0.762664835440929,0.409176615191227,0.147345540476287
30 June,22:30,Nigeria,NGA,F,77.11,1.696,0.7895,0,1,0,0,0,0
30 June,22:30,Portugal,POR,G,79.88,2.1724,0.9304,0,0,0,0,0,0
30 June,22:30,Russia,RUS,H,76.4,1.4356,0.6446,0,0,0,0,0,0
30 June,22:30,Switzerland,SUI,E,79.73,2.2659,1.0059,0,1,0.222313840551778,0.106734114588824,0.037245381629818,0.006818953480146
30 June,22:30,Uruguay,URU,D,80.87,2.0924,0.8006,0,1,0,0,0,0
30 June,22:30,USA,USA,G,78.6,2.0285,0.9242,0,1,0.411279604021571,0.10656275909963,0.034223308651402,0.005617043875399
1 July,09:30,Algeria,ALG,H,75.61,2.0193,1.1275,0,1,0,0,0,0
1 July,09:30,Argentina,ARG,F,89.87,2.9237,0.5033,1,1,0.771628807199993,0.582345126053539,0.366819659936965,0.157308714133792
1 July,09:30,Australia,AUS,B,67.49,1.6933,1.4128,0,0,0,0,0,0
1 July,09:30,Belgium,BEL,H,83.11,2.0638,0.6053,1,1,0.591695145213139,0.20082919316045,0.081229674896323,0.018562628118112
1 July,09:30,Bosnia and Herzegovina,BIH,F,80.32,2.2748,0.9656,0,0,0,0,0,0
1 July,09:30,Brazil,BRA,A,90.61,3.0758,0.5047,1,1,1,0.716587390397701,0.529245220132954,0.399445524294702
1 July,09:30,Chile,CHI,B,86.38,2.5169,0.6161,0,1,0,0,0,0
1 July,09:30,Ivory Coast,CIV,C,78.38,2.2514,1.0958,0,0,0,0,0,0
1 July,09:30,Cameroon,CMR,A,68.16,1.4677,1.185,0,0,0,0,0,0
1 July,09:30,Colombia,COL,C,89.41,2.638,0.3854,1,1,1,0.283412609602299,0.148390195481122,0.081877469880889
1 July,09:30,Costa Rica,CRC,D,78.13,1.5073,0.5823,1,1,1,0.236843162059437,0.06708764609388,0.010222297988593
1 July,09:30,Croatia,CRO,A,77.89,2.0402,0.9817,0,0,0,0,0,0
1 July,09:30,Ecuador,ECU,E,80.21,1.7881,0.6373,0,0,0,0,0,0
1 July,09:30,England,ENG,D,81.04,2.0546,0.7603,0,0,0,0,0,0
1 July,09:30,Spain,ESP,B,86.26,2.5003,0.6168,0,0,0,0,0,0
1 July,09:30,France,FRA,E,88.13,2.6674,0.5389,1,1,1,0.473537939832374,0.147429348988355,0.076066173780485
1 July,09:30,Germany,GER,G,88.29,2.9654,0.7022,1,1,1,0.526462060167626,0.174935235397569,0.094737383366625
1 July,09:30,Ghana,GHA,G,78.31,1.9916,0.9174,0,0,0,0,0,0
1 July,09:30,Greece,GRE,C,74.83,1.1866,0.5545,0,1,0,0,0,0
1 July,09:30,Honduras,HON,E,65.92,1.4422,1.3017,0,0,0,0,0,0
1 July,09:30,Iran,IRN,F,69.33,1.1056,0.8174,0,0,0,0,0,0
1 July,09:30,Italy,ITA,D,78.38,1.8142,0.7859,0,0,0,0,0,0
1 July,09:30,Japan,JPN,C,72.84,2.0308,1.3267,0,0,0,0,0,0
1 July,09:30,South Korea,KOR,H,65.07,1.5209,1.4215,0,0,0,0,0,0
1 July,09:30,Mexico,MEX,A,79.89,1.6308,0.5499,0,1,0,0,0,0
1 July,09:30,Netherlands,NED,B,87.78,2.8654,0.6948,1,1,1,0.763156837940562,0.411824396625267,0.148873639740159
1 July,09:30,Nigeria,NGA,F,76.17,1.6242,0.7985,0,1,0,0,0,0
1 July,09:30,Portugal,POR,G,79.8,2.173,0.9349,0,0,0,0,0,0
1 July,09:30,Russia,RUS,H,76.52,1.4438,0.6419,0,0,0,0,0,0
1 July,09:30,Switzerland,SUI,E,79.95,2.2816,0.9986,0,1,0.228371192800007,0.110561584703206,0.039043927061862,0.007316491219405
1 July,09:30,Uruguay,URU,D,80.86,2.0932,0.8005,0,1,0,0,0,0
1 July,09:30,USA,USA,G,78.54,2.0321,0.9295,0,1,0.408304854786861,0.106264096082805,0.033994695385704,0.005589677477238
1 July,18:45,Algeria,ALG,H,75.61,2.0193,1.1275,0,1,0,0,0,0
1 July,18:45,Argentina,ARG,F,89.87,2.9237,0.5033,1,1,1,0.754695937502246,0.475383573700472,0.203865787106391
1 July,18:45,Australia,AUS,B,67.49,1.6933,1.4128,0,0,0,0,0,0
1 July,18:45,Belgium,BEL,H,83.11,2.0638,0.6053,1,1,0.591695145213139,0.163256988412107,0.066032790773965,0.015089831890903
1 July,18:45,Bosnia and Herzegovina,BIH,F,80.32,2.2748,0.9656,0,0,0,0,0,0
1 July,18:45,Brazil,BRA,A,90.61,3.0758,0.5047,1,1,1,0.716587390397701,0.529245220132954,0.390485597941009
1 July,18:45,Chile,CHI,B,86.38,2.5169,0.6161,0,1,0,0,0,0
1 July,18:45,Ivory Coast,CIV,C,78.38,2.2514,1.0958,0,0,0,0,0,0
1 July,18:45,Cameroon,CMR,A,68.16,1.4677,1.185,0,0,0,0,0,0
1 July,18:45,Colombia,COL,C,89.41,2.638,0.3854,1,1,1,0.283412609602299,0.148390195481122,0.07853681892844
1 July,18:45,Costa Rica,CRC,D,78.13,1.5073,0.5823,1,1,1,0.236843162059437,0.057231295706445,0.008720463349778
1 July,18:45,Croatia,CRO,A,77.89,2.0402,0.9817,0,0,0,0,0,0
1 July,18:45,Ecuador,ECU,E,80.21,1.7881,0.6373,0,0,0,0,0,0
1 July,18:45,England,ENG,D,81.04,2.0546,0.7603,0,0,0,0,0,0
1 July,18:45,Spain,ESP,B,86.26,2.5003,0.6168,0,0,0,0,0,0
1 July,18:45,France,FRA,E,88.13,2.6674,0.5389,1,1,1,0.473537939832374,0.147429348988355,0.07267263944747
1 July,18:45,Germany,GER,G,88.29,2.9654,0.7022,1,1,1,0.526462060167626,0.174935235397569,0.09071343787864
1 July,18:45,Ghana,GHA,G,78.31,1.9916,0.9174,0,0,0,0,0,0
1 July,18:45,Greece,GRE,C,74.83,1.1866,0.5545,0,1,0,0,0,0
1 July,18:45,Honduras,HON,E,65.92,1.4422,1.3017,0,0,0,0,0,0
1 July,18:45,Iran,IRN,F,69.33,1.1056,0.8174,0,0,0,0,0,0
1 July,18:45,Italy,ITA,D,78.38,1.8142,0.7859,0,0,0,0,0,0
1 July,18:45,Japan,JPN,C,72.84,2.0308,1.3267,0,0,0,0,0,0
1 July,18:45,South Korea,KOR,H,65.07,1.5209,1.4215,0,0,0,0,0,0
1 July,18:45,Mexico,MEX,A,79.89,1.6308,0.5499,0,1,0,0,0,0
1 July,18:45,Netherlands,NED,B,87.78,2.8654,0.6948,1,1,1,0.763156837940562,0.375104854604015,0.135599603730899
1 July,18:45,Nigeria,NGA,F,76.17,1.6242,0.7985,0,1,0,0,0,0
1 July,18:45,Portugal,POR,G,79.8,2.173,0.9349,0,0,0,0,0,0
1 July,18:45,Russia,RUS,H,76.52,1.4438,0.6419,0,0,0,0,0,0
1 July,18:45,Switzerland,SUI,E,79.95,2.2816,0.9986,0,1,0,0,0,0
1 July,18:45,Uruguay,URU,D,80.86,2.0932,0.8005,0,1,0,0,0,0
1 July,18:45,USA,USA,G,78.54,2.0321,0.9295,0,1,0.408304854786861,0.082047074085646,0.026247485215104,0.004315819726471
1 July,22:30,Algeria,ALG,H,75.61,2.0193,1.1275,0,1,0,0,0,0
1 July,22:30,Argentina,ARG,F,89.87,2.9237,0.5033,1,1,1,0.72408597614351,0.456102334596801,0.195597127430882
1 July,22:30,Australia,AUS,B,67.49,1.6933,1.4128,0,0,0,0,0,0
1 July,22:30,Belgium,BEL,H,83.11,2.0638,0.6053,1,1,1,0.27591402385649,0.111599345217171,0.0255027137082
1 July,22:30,Bosnia and Herzegovina,BIH,F,80.32,2.2748,0.9656,0,0,0,0,0,0
1 July,22:30,Brazil,BRA,A,90.61,3.0758,0.5047,1,1,1,0.716587390397701,0.529245220132954,0.391546740136
1 July,22:30,Chile,CHI,B,86.38,2.5169,0.6161,0,1,0,0,0,0
1 July,22:30,Ivory Coast,CIV,C,78.38,2.2514,1.0958,0,0,0,0,0,0
1 July,22:30,Cameroon,CMR,A,68.16,1.4677,1.185,0,0,0,0,0,0
1 July,22:30,Colombia,COL,C,89.41,2.638,0.3854,1,1,1,0.283412609602299,0.148390195481122,0.078870394236954
1 July,22:30,Costa Rica,CRC,D,78.13,1.5073,0.5823,1,1,1,0.236843162059437,0.056936466098636,0.008675539488496
1 July,22:30,Croatia,CRO,A,77.89,2.0402,0.9817,0,0,0,0,0,0
1 July,22:30,Ecuador,ECU,E,80.21,1.7881,0.6373,0,0,0,0,0,0
1 July,22:30,England,ENG,D,81.04,2.0546,0.7603,0,0,0,0,0,0
1 July,22:30,Spain,ESP,B,86.26,2.5003,0.6168,0,0,0,0,0,0
1 July,22:30,France,FRA,E,88.13,2.6674,0.5389,1,1,1,0.473537939832374,0.147429348988355,0.073001251955499
1 July,22:30,Germany,GER,G,88.29,2.9654,0.7022,1,1,1,0.526462060167626,0.174935235397569,0.091113724548769
1 July,22:30,Ghana,GHA,G,78.31,1.9916,0.9174,0,0,0,0,0,0
1 July,22:30,Greece,GRE,C,74.83,1.1866,0.5545,0,1,0,0,0,0
1 July,22:30,Honduras,HON,E,65.92,1.4422,1.3017,0,0,0,0,0,0
1 July,22:30,Iran,IRN,F,69.33,1.1056,0.8174,0,0,0,0,0,0
1 July,22:30,Italy,ITA,D,78.38,1.8142,0.7859,0,0,0,0,0,0
1 July,22:30,Japan,JPN,C,72.84,2.0308,1.3267,0,0,0,0,0,0
1 July,22:30,South Korea,KOR,H,65.07,1.5209,1.4215,0,0,0,0,0,0
1 July,22:30,Mexico,MEX,A,79.89,1.6308,0.5499,0,1,0,0,0,0
1 July,22:30,Netherlands,NED,B,87.78,2.8654,0.6948,1,1,1,0.763156837940562,0.375361854087392,0.1356925084952
1 July,22:30,Nigeria,NGA,F,76.17,1.6242,0.7985,0,1,0,0,0,0
1 July,22:30,Portugal,POR,G,79.8,2.173,0.9349,0,0,0,0,0,0
1 July,22:30,Russia,RUS,H,76.52,1.4438,0.6419,0,0,0,0,0,0
1 July,22:30,Switzerland,SUI,E,79.95,2.2816,0.9986,0,1,0,0,0,0
1 July,22:30,Uruguay,URU,D,80.86,2.0932,0.8005,0,1,0,0,0,0
1 July,22:30,USA,USA,G,78.54,2.0321,0.9295,0,1,0,0,0,0
2 July,09:30,Algeria,ALG,H,75.67,2.0235,1.1261,0,1,0,0,0,0
2 July,09:30,Argentina,ARG,F,89.56,2.7803,0.453,1,1,1,0.700142816502145,0.426874559317675,0.174744692858949
2 July,09:30,Australia,AUS,B,67.51,1.6933,1.4116,0,0,0,0,0,0
2 July,09:30,Belgium,BEL,H,83.39,2.0618,0.5813,1,1,1,0.299857183497855,0.122846020892972,0.028598531209579
2 July,09:30,Bosnia and Herzegovina,BIH,F,80.28,2.2804,0.972,0,0,0,0,0,0
2 July,09:30,Brazil,BRA,A,90.61,3.076,0.5044,1,1,1,0.716058984937946,0.528607507562471,0.396722956330722
2 July,09:30,Chile,CHI,B,86.39,2.5183,0.6154,0,1,0,0,0,0
